Date,Temperature,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather,Weather Description,Weather Icon,Rain,Snow
2023-02-18 05:00:00-08:00,39.4,1013,96,4.0,80,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-18 06:00:00-08:00,39.78,1017,96,4.0,100,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-18 07:00:00-08:00,40.03,1017,96,4.0,56,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-18 08:00:00-08:00,39.61,1018,96,8.05,50,100,Rain,moderate rain,10d,1.26,0.0
2023-02-18 09:00:00-08:00,39.76,1018,96,8.01,60,100,Rain,moderate rain,10d,2.73,0.0
2023-02-18 10:00:00-08:00,40.14,1018,96,5.01,70,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-18 11:00:00-08:00,40.51,1018,96,5.75,20,75,Clouds,broken clouds,04d,0.0,0.0
2023-02-18 12:00:00-08:00,42.21,1018,95,5.01,322,96,Clouds,overcast clouds,04d,0.0,0.0
2023-02-18 13:00:00-08:00,42.6,1019,94,11.01,310,97,Clouds,overcast clouds,04d,0.0,0.0
2023-02-18 14:00:00-08:00,43.48,1018,93,11.99,290,98,Clouds,overcast clouds,04d,0.0,0.0
2023-02-18 15:00:00-08:00,43.88,1019,90,15.01,290,98,Clouds,overcast clouds,04d,0.0,0.0
2023-02-18 16:00:00-08:00,43.93,1019,88,17.0,290,99,Clouds,overcast clouds,04d,0.0,0.0
2023-02-18 17:00:00-08:00,43.45,1020,89,15.99,290,98,Clouds,overcast clouds,04d,0.0,0.0
2023-02-18 18:00:00-08:00,42.58,1020,91,10.0,290,94,Clouds,overcast clouds,04n,0.0,0.0
2023-02-18 19:00:00-08:00,41.99,1020,93,5.99,280,96,Clouds,overcast clouds,04n,0.0,0.0
2023-02-18 20:00:00-08:00,41.29,1021,94,8.99,290,97,Clouds,overcast clouds,04n,0.0,0.0
2023-02-18 21:00:00-08:00,41.0,1021,94,5.99,290,97,Clouds,overcast clouds,04n,0.0,0.0
2023-02-18 22:00:00-08:00,40.69,1021,94,3.0,300,98,Clouds,overcast clouds,04n,0.0,0.0
2023-02-18 23:00:00-08:00,40.75,1022,94,1.01,62,94,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 00:00:00-08:00,40.39,1021,95,3.0,308,93,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 01:00:00-08:00,40.05,1022,95,5.99,200,93,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 02:00:00-08:00,40.37,1022,95,8.01,230,91,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 03:00:00-08:00,40.64,1022,94,8.01,230,93,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 04:00:00-08:00,40.53,1021,94,8.01,240,94,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 05:00:00-08:00,40.64,1021,94,1.99,191,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 06:00:00-08:00,40.53,1021,94,3.0,230,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 07:00:00-08:00,40.19,1021,94,3.0,242,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 08:00:00-08:00,40.8,1021,94,1.99,194,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 09:00:00-08:00,41.29,1021,93,1.99,86,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 10:00:00-08:00,42.15,1021,92,3.0,120,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 11:00:00-08:00,43.34,1021,88,3.0,119,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 12:00:00-08:00,43.66,1021,88,4.0,356,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 13:00:00-08:00,44.42,1020,88,5.01,60,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 14:00:00-08:00,44.47,1021,86,3.0,50,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 15:00:00-08:00,44.33,1019,90,3.0,272,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 16:00:00-08:00,44.64,1020,84,6.91,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 17:00:00-08:00,44.56,1019,87,5.99,300,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-19 18:00:00-08:00,43.61,1019,90,4.61,280,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 19:00:00-08:00,43.3,1019,91,1.01,234,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 20:00:00-08:00,42.73,1019,92,10.36,250,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 21:00:00-08:00,42.53,1020,92,8.05,250,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 22:00:00-08:00,42.22,1019,94,1.01,217,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-19 23:00:00-08:00,41.95,1020,94,3.0,187,100,Rain,light rain,10n,0.27,0.0
2023-02-20 00:00:00-08:00,42.03,1020,95,1.99,210,100,Rain,light rain,10n,0.56,0.0
2023-02-20 01:00:00-08:00,42.08,1020,95,5.79,277,100,Rain,light rain,10n,0.92,0.0
2023-02-20 02:00:00-08:00,41.97,1020,95,3.44,190,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-20 03:00:00-08:00,42.04,1021,96,3.44,180,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-20 04:00:00-08:00,42.04,1019,96,4.0,180,100,Rain,light rain,10n,0.42,0.0
2023-02-20 05:00:00-08:00,42.22,1019,95,1.99,190,100,Rain,light rain,10n,0.25,0.0
2023-02-20 06:00:00-08:00,42.21,1019,96,4.61,100,100,Rain,moderate rain,10n,1.22,0.0
2023-02-20 07:00:00-08:00,42.03,1019,96,4.0,90,100,Rain,light rain,10n,0.45,0.0
2023-02-20 08:00:00-08:00,41.99,1018,96,5.99,100,100,Rain,light rain,10d,0.67,0.0
2023-02-20 09:00:00-08:00,42.15,1018,96,9.22,80,100,Rain,moderate rain,10d,1.15,0.0
2023-02-20 10:00:00-08:00,43.09,1017,96,8.99,70,100,Rain,moderate rain,10d,1.21,0.0
2023-02-20 11:00:00-08:00,44.06,1016,96,10.0,80,100,Rain,moderate rain,10d,2.9,0.0
2023-02-20 12:00:00-08:00,44.87,1015,96,8.01,100,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-20 13:00:00-08:00,45.5,1013,95,3.0,89,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-20 14:00:00-08:00,45.75,1012,93,15.01,170,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-20 15:00:00-08:00,46.27,1009,90,17.0,170,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-20 16:00:00-08:00,45.95,1008,90,20.0,170,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-20 17:00:00-08:00,46.08,1006,89,15.99,180,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-20 18:00:00-08:00,46.56,1004,89,15.99,190,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-20 19:00:00-08:00,45.95,1001,90,7.0,115,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-20 20:00:00-08:00,45.73,1000,91,18.01,170,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-20 21:00:00-08:00,46.22,1000,84,18.01,210,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-20 22:00:00-08:00,44.13,1000,87,20.71,270,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-20 23:00:00-08:00,43.99,1000,85,8.99,218,48,Clouds,scattered clouds,03n,0.0,0.0
2023-02-21 00:00:00-08:00,42.75,1000,84,7.0,235,29,Clouds,scattered clouds,03n,0.0,0.0
2023-02-21 01:00:00-08:00,42.84,1000,84,20.0,270,32,Clouds,scattered clouds,03n,0.0,0.0
2023-02-21 02:00:00-08:00,42.35,1000,85,15.99,280,47,Clouds,scattered clouds,03n,0.0,0.0
2023-02-21 03:00:00-08:00,42.17,1000,84,15.01,260,57,Clouds,broken clouds,04n,0.0,0.0
2023-02-21 04:00:00-08:00,41.92,1000,85,11.99,290,65,Clouds,broken clouds,04n,0.0,0.0
2023-02-21 05:00:00-08:00,41.72,1000,85,11.99,290,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-21 06:00:00-08:00,41.67,999,83,13.0,300,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-21 07:00:00-08:00,41.43,999,81,15.01,290,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-21 08:00:00-08:00,40.89,998,80,15.99,280,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 09:00:00-08:00,42.21,998,75,18.99,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 10:00:00-08:00,43.41,998,73,21.0,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 11:00:00-08:00,44.2,998,72,23.0,280,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 12:00:00-08:00,44.71,997,71,18.01,270,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 13:00:00-08:00,44.29,997,72,17.0,270,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 14:00:00-08:00,44.69,998,74,21.0,280,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 15:00:00-08:00,44.13,996,77,15.01,270,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 16:00:00-08:00,41.77,997,83,11.99,270,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 17:00:00-08:00,40.6,997,84,5.99,250,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-21 18:00:00-08:00,39.13,998,87,5.01,200,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-21 19:00:00-08:00,36.05,999,92,10.36,60,75,Clouds,broken clouds,04n,0.0,0.0
2023-02-21 20:00:00-08:00,35.06,1000,95,15.01,80,75,Rain,moderate rain,10n,1.54,0.0
2023-02-21 21:00:00-08:00,35.06,999,92,6.91,60,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-21 22:00:00-08:00,34.84,1000,88,10.36,270,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-21 23:00:00-08:00,34.52,1001,84,10.0,240,63,Clouds,broken clouds,04n,0.0,0.0
2023-02-22 00:00:00-08:00,34.18,1002,79,5.01,358,81,Clouds,broken clouds,04n,0.0,0.0
2023-02-22 01:00:00-08:00,33.6,1001,71,5.99,340,86,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 02:00:00-08:00,32.92,1002,65,8.01,80,90,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 03:00:00-08:00,31.77,1004,60,10.36,90,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 04:00:00-08:00,31.55,1002,58,8.99,90,92,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 05:00:00-08:00,30.81,1003,60,8.01,330,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 06:00:00-08:00,30.15,1003,54,8.01,314,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 07:00:00-08:00,30.52,1003,51,8.01,15,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 08:00:00-08:00,29.86,1004,54,8.01,2,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-22 09:00:00-08:00,30.4,1004,52,10.0,80,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-22 10:00:00-08:00,31.03,1004,52,8.99,70,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-22 11:00:00-08:00,32.43,1003,52,8.01,90,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-22 12:00:00-08:00,32.85,1004,51,5.01,78,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-22 13:00:00-08:00,33.44,1003,51,11.01,100,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-22 14:00:00-08:00,32.85,1003,51,5.99,51,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-22 15:00:00-08:00,31.53,1003,52,7.0,55,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-22 16:00:00-08:00,31.39,1003,55,8.99,329,100,Snow,light snow,13d,0.0,0.12
2023-02-22 17:00:00-08:00,30.36,1003,62,5.99,325,100,Snow,light snow,13d,0.0,0.12
2023-02-22 18:00:00-08:00,29.43,1004,68,8.01,317,100,Snow,light snow,13n,0.0,0.16
2023-02-22 19:00:00-08:00,28.96,1004,75,5.99,30,100,Snow,snow,13n,0.0,0.56
2023-02-22 20:00:00-08:00,28.15,1004,80,3.0,77,100,Snow,snow,13n,0.0,0.56
2023-02-22 21:00:00-08:00,27.84,1004,77,3.0,60,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 22:00:00-08:00,27.61,1004,76,8.05,30,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-22 23:00:00-08:00,27.48,1005,75,5.99,343,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-23 00:00:00-08:00,26.89,1005,73,7.0,292,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-23 01:00:00-08:00,26.49,1005,58,8.99,349,100,Snow,light snow,13n,0.0,0.12
2023-02-23 02:00:00-08:00,26.47,1005,52,10.0,335,100,Snow,light snow,13n,0.0,0.15
2023-02-23 03:00:00-08:00,26.04,1005,47,15.99,70,100,Snow,light snow,13n,0.0,0.12
2023-02-23 04:00:00-08:00,25.84,1006,45,11.99,60,100,Snow,light snow,13n,0.0,0.12
2023-02-23 05:00:00-08:00,26.49,1006,47,18.01,60,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-23 06:00:00-08:00,26.35,1007,46,15.99,70,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-23 07:00:00-08:00,25.59,1008,42,15.99,70,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-23 08:00:00-08:00,25.45,1008,40,11.99,80,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-23 09:00:00-08:00,25.83,1009,46,11.99,70,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-23 10:00:00-08:00,27.14,1013,39,4.61,32,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-23 11:00:00-08:00,28.87,1010,35,17.0,80,74,Clouds,broken clouds,04d,0.0,0.0
2023-02-23 12:00:00-08:00,31.95,1011,36,11.99,80,74,Clouds,broken clouds,04d,0.0,0.0
2023-02-23 13:00:00-08:00,32.81,1011,34,10.0,70,78,Clouds,broken clouds,04d,0.0,0.0
2023-02-23 14:00:00-08:00,33.4,1011,32,11.99,80,84,Clouds,broken clouds,04d,0.0,0.0
2023-02-23 15:00:00-08:00,33.58,1011,33,18.01,100,87,Clouds,overcast clouds,04d,0.0,0.0
2023-02-23 16:00:00-08:00,32.99,1012,34,13.0,90,89,Clouds,overcast clouds,04d,0.0,0.0
2023-02-23 17:00:00-08:00,31.68,1013,35,8.99,298,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-23 18:00:00-08:00,29.88,1014,37,13.0,70,95,Clouds,overcast clouds,04n,0.0,0.0
2023-02-23 19:00:00-08:00,28.71,1015,40,13.0,60,96,Clouds,overcast clouds,04n,0.0,0.0
2023-02-23 20:00:00-08:00,27.52,1015,39,11.99,100,81,Clouds,broken clouds,04n,0.0,0.0
2023-02-23 21:00:00-08:00,26.37,1016,41,11.99,100,68,Clouds,broken clouds,04n,0.0,0.0
2023-02-23 22:00:00-08:00,25.47,1017,42,10.0,100,58,Clouds,broken clouds,04n,0.0,0.0
2023-02-23 23:00:00-08:00,24.64,1018,42,11.01,100,0,Clear,clear sky,01n,0.0,0.0
2023-02-24 00:00:00-08:00,23.77,1018,46,8.99,100,0,Clear,clear sky,01n,0.0,0.0
2023-02-24 01:00:00-08:00,21.7,1019,53,8.99,90,0,Clear,clear sky,01n,0.0,0.0
2023-02-24 02:00:00-08:00,23.61,1019,45,10.0,80,0,Clear,clear sky,01n,0.0,0.0
2023-02-24 03:00:00-08:00,22.48,1020,49,8.99,100,0,Clear,clear sky,01n,0.0,0.0
2023-02-24 04:00:00-08:00,21.67,1020,50,5.99,100,0,Clear,clear sky,01n,0.0,0.0
2023-02-24 05:00:00-08:00,20.35,1020,54,5.99,110,2,Clear,clear sky,01n,0.0,0.0
2023-02-24 06:00:00-08:00,20.41,1021,53,8.01,110,2,Clear,clear sky,01n,0.0,0.0
2023-02-24 07:00:00-08:00,19.13,1021,58,8.01,100,2,Clear,clear sky,01n,0.0,0.0
2023-02-24 08:00:00-08:00,21.18,1021,57,8.01,100,2,Clear,clear sky,01d,0.0,0.0
2023-02-24 09:00:00-08:00,23.38,1021,50,10.0,100,2,Clear,clear sky,01d,0.0,0.0
2023-02-24 10:00:00-08:00,25.93,1021,47,8.99,90,3,Clear,clear sky,01d,0.0,0.0
2023-02-24 11:00:00-08:00,28.49,1022,43,4.0,120,86,Clouds,overcast clouds,04d,0.0,0.0
2023-02-24 12:00:00-08:00,29.88,1022,44,5.01,260,93,Clouds,overcast clouds,04d,0.0,0.0
2023-02-24 13:00:00-08:00,31.35,1022,43,7.0,305,95,Clouds,overcast clouds,04d,0.0,0.0
2023-02-24 14:00:00-08:00,32.61,1020,45,8.01,280,96,Clouds,overcast clouds,04d,0.0,0.0
2023-02-24 15:00:00-08:00,32.18,1020,50,8.01,290,97,Clouds,overcast clouds,04d,0.0,0.0
2023-02-24 16:00:00-08:00,31.62,1020,54,8.01,290,98,Clouds,overcast clouds,04d,0.0,0.0
2023-02-24 17:00:00-08:00,31.64,1019,55,8.01,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-24 18:00:00-08:00,29.32,1019,61,5.01,300,96,Clouds,overcast clouds,04n,0.0,0.0
2023-02-24 19:00:00-08:00,28.33,1017,66,4.0,113,94,Clouds,overcast clouds,04n,0.0,0.0
2023-02-24 20:00:00-08:00,28.42,1019,68,1.99,113,95,Clouds,overcast clouds,04n,0.0,0.0
2023-02-24 21:00:00-08:00,28.54,1019,68,1.99,26,96,Clouds,overcast clouds,04n,0.0,0.0
2023-02-24 22:00:00-08:00,27.73,1019,70,3.0,68,89,Clouds,overcast clouds,04n,0.0,0.0
2023-02-24 23:00:00-08:00,27.18,1019,72,4.0,120,76,Clouds,broken clouds,04n,0.0,0.0
2023-02-25 00:00:00-08:00,26.19,1019,76,5.01,90,76,Clouds,broken clouds,04n,0.0,0.0
2023-02-25 01:00:00-08:00,26.4,1020,76,4.0,60,69,Clouds,broken clouds,04n,0.0,0.0
2023-02-25 02:00:00-08:00,26.19,1019,76,4.0,80,77,Clouds,broken clouds,04n,0.0,0.0
2023-02-25 03:00:00-08:00,26.01,1017,75,4.0,90,81,Clouds,broken clouds,04n,0.0,0.0
2023-02-25 04:00:00-08:00,26.46,1017,73,5.99,100,84,Clouds,broken clouds,04n,0.0,0.0
2023-02-25 05:00:00-08:00,26.04,1018,74,1.01,120,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-25 06:00:00-08:00,26.83,1017,74,1.99,96,95,Clouds,overcast clouds,04n,0.0,0.0
2023-02-25 07:00:00-08:00,27.57,1017,74,1.99,87,96,Clouds,overcast clouds,04n,0.0,0.0
2023-02-25 08:00:00-08:00,27.88,1016,72,4.0,80,97,Clouds,overcast clouds,04d,0.0,0.0
2023-02-25 09:00:00-08:00,29.35,1015,70,5.01,100,97,Clouds,overcast clouds,04d,0.0,0.0
2023-02-25 10:00:00-08:00,31.06,1015,65,5.99,100,98,Clouds,overcast clouds,04d,0.0,0.0
2023-02-25 11:00:00-08:00,32.49,1014,60,8.99,90,100,Snow,light snow,13d,0.0,0.31
2023-02-25 12:00:00-08:00,34.09,1013,59,10.0,90,100,Snow,snow,13d,0.0,0.56
2023-02-25 13:00:00-08:00,34.48,1012,64,8.05,80,100,Snow,light snow,13d,0.0,0.35
2023-02-25 14:00:00-08:00,34.2,1010,73,5.99,80,100,Snow,snow,13d,0.0,0.53
2023-02-25 15:00:00-08:00,34.75,1008,75,8.05,60,100,Snow,light snow,13d,0.0,0.24
2023-02-25 16:00:00-08:00,34.75,1007,81,5.75,10,100,Snow,light snow,13d,0.0,0.29
2023-02-25 17:00:00-08:00,34.16,1006,83,8.01,30,100,Snow,snow,13d,0.0,1.09
2023-02-25 18:00:00-08:00,32.92,1005,89,13.0,30,100,Snow,snow,13n,0.0,1.15
2023-02-25 19:00:00-08:00,32.25,1004,93,13.8,80,100,Snow,snow,13n,0.0,1.54
2023-02-25 20:00:00-08:00,31.77,1002,94,11.5,70,100,Snow,snow,13n,0.0,1.54
2023-02-25 21:00:00-08:00,31.75,1001,95,11.5,70,100,Snow,snow,13n,0.0,1.54
2023-02-25 22:00:00-08:00,31.95,1000,94,4.0,17,100,Snow,snow,13n,0.0,1.33
2023-02-25 23:00:00-08:00,32.41,999,95,12.66,80,100,Snow,snow,13n,0.0,1.78
2023-02-26 00:00:00-08:00,32.65,997,95,9.75,76,100,Snow,snow,13n,0.0,2.37
2023-02-26 01:00:00-08:00,32.67,996,95,7.45,91,100,Snow,snow,13n,0.0,2.05
2023-02-26 02:00:00-08:00,32.77,995,95,1.01,64,100,Snow,snow,13n,0.0,1.78
2023-02-26 03:00:00-08:00,32.65,994,95,12.66,90,100,Snow,snow,13n,0.0,2.05
2023-02-26 04:00:00-08:00,32.81,997,96,11.5,80,100,Snow,light rain and snow,13n,0.0,2.05
2023-02-26 05:00:00-08:00,32.76,996,96,13.8,60,100,Mist,mist,50n,1.54,0.0
2023-02-26 06:00:00-08:00,32.79,993,96,8.01,50,100,Rain,light rain,10n,0.4,0.0
2023-02-26 07:00:00-08:00,33.21,994,96,1.01,260,100,Snow,snow,13d,0.0,0.51
2023-02-26 08:00:00-08:00,33.53,994,96,28.77,280,75,Rain,light rain,10d,0.76,0.0
2023-02-26 09:00:00-08:00,34.75,995,93,25.99,280,100,Rain,moderate rain,10d,3.56,0.0
2023-02-26 10:00:00-08:00,37.35,997,87,25.01,270,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-26 11:00:00-08:00,38.05,998,83,18.99,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-26 12:00:00-08:00,39.78,999,79,13.0,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-26 13:00:00-08:00,41.02,1000,73,10.0,280,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-26 14:00:00-08:00,41.14,1000,72,3.0,211,99,Clouds,overcast clouds,04d,0.0,0.0
2023-02-26 15:00:00-08:00,41.16,1001,69,5.01,250,81,Clouds,broken clouds,04d,0.0,0.0
2023-02-26 16:00:00-08:00,41.22,1001,68,1.01,224,76,Clouds,broken clouds,04d,0.0,0.0
2023-02-26 17:00:00-08:00,39.99,1002,69,1.99,314,77,Clouds,broken clouds,04d,0.0,0.0
2023-02-26 18:00:00-08:00,39.58,1002,73,2.24,356,52,Clouds,broken clouds,04n,0.0,0.0
2023-02-26 19:00:00-08:00,35.02,1003,81,0.0,0,40,Clouds,scattered clouds,03n,0.0,0.0
2023-02-26 20:00:00-08:00,35.13,1003,87,5.75,190,40,Clouds,scattered clouds,03n,0.0,0.0
2023-02-26 21:00:00-08:00,33.04,1003,87,5.99,190,53,Clouds,broken clouds,04n,0.0,0.0
2023-02-26 22:00:00-08:00,33.04,1003,94,11.01,210,61,Clouds,broken clouds,04n,0.0,0.0
2023-02-26 23:00:00-08:00,32.45,1004,96,4.0,38,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-27 00:00:00-08:00,32.47,1004,92,8.99,90,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-27 01:00:00-08:00,32.7,1004,92,5.01,100,99,Clouds,overcast clouds,04n,0.0,0.0
2023-02-27 02:00:00-08:00,32.59,1005,92,8.01,80,95,Clouds,overcast clouds,04n,0.0,0.0
2023-02-27 03:00:00-08:00,33.31,1005,93,11.5,100,100,Rain,light intensity shower rain,09n,0.3,0.17
2023-02-27 04:00:00-08:00,32.11,1004,94,8.99,100,73,Snow,light snow,13n,0.0,0.12
2023-02-27 05:00:00-08:00,33.06,1004,94,8.99,80,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-27 06:00:00-08:00,32.79,1003,93,8.99,80,100,Clouds,overcast clouds,04n,0.0,0.0
2023-02-27 07:00:00-08:00,32.54,1002,92,8.01,60,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-27 08:00:00-08:00,33.19,1001,90,8.01,30,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-27 09:00:00-08:00,35.04,1001,87,5.01,344,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-27 10:00:00-08:00,36.39,1000,81,8.99,80,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-27 11:00:00-08:00,37.42,999,78,5.01,80,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-27 12:00:00-08:00,38.26,999,77,5.99,110,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-27 13:00:00-08:00,37.65,998,77,5.01,121,100,Clouds,overcast clouds,04d,0.0,0.0
2023-02-27 14:00:00-08:00,34.92,998,89,10.36,110,100,Snow,snow,13d,0.0,1.68
2023-02-27 15:00:00-08:00,33.19,997,94,6.91,70,100,Snow,snow,13d,0.0,2.59
2023-02-27 16:00:00-08:00,33.24,999,95,5.75,80,100,Snow,light rain and snow,13d,0.0,1.0
2023-02-27 17:00:00-08:00,33.15,996,95,4.61,90,100,Snow,light rain and snow,13d,0.0,0.53
2023-02-27 18:00:00-08:00,32.54,996,95,5.01,90,100,Snow,snow,13n,0.0,0.56
2023-02-27 19:00:00-08:00,33.06,995,96,6.91,330,75,Snow,snow,13n,0.0,0.64
2023-02-27 20:00:00-08:00,33.42,995,95,5.01,320,100,Snow,snow,13n,0.0,1.09
2023-02-27 21:00:00-08:00,33.26,995,96,5.01,12,100,Rain,light rain,10n,0.38,0.0
2023-02-27 22:00:00-08:00,33.49,995,95,5.01,320,100,Snow,light snow,13n,0.0,0.22
2023-02-27 23:00:00-08:00,33.84,998,95,3.0,340,100,Rain,light rain,10n,0.51,0.0
2023-02-28 00:00:00-08:00,33.62,994,95,8.01,320,100,Snow,snow,13n,0.0,1.54
2023-02-28 01:00:00-08:00,33.44,994,95,5.99,320,100,Rain,light rain,10n,0.51,0.0
2023-02-28 02:00:00-08:00,33.87,994,95,2.3,0,100,Snow,snow,13n,0.0,0.55
2023-02-28 03:00:00-08:00,33.12,994,95,5.75,140,100,Snow,snow,13n,0.0,1.54
2023-02-28 04:00:00-08:00,33.08,994,95,0.0,0,100,Snow,snow,13n,0.0,1.06
2023-02-28 05:00:00-08:00,32.95,995,95,0.0,0,100,Snow,snow,13n,0.0,1.89
2023-02-28 06:00:00-08:00,32.45,995,96,2.3,260,100,Snow,snow,13n,0.0,2.37
2023-02-28 07:00:00-08:00,32.47,996,96,0.0,0,100,Snow,snow,13d,0.0,1.89
2023-02-28 08:00:00-08:00,32.58,996,96,3.44,320,100,Snow,snow,13d,0.0,1.54
2023-02-28 09:00:00-08:00,32.52,997,97,5.75,300,100,Snow,snow,13d,0.0,1.33
2023-02-28 10:00:00-08:00,33.49,998,96,9.22,280,100,Snow,snow,13d,0.0,1.15
2023-02-28 11:00:00-08:00,33.93,999,96,8.05,320,100,Snow,light snow,13d,0.68,0.0
2023-02-28 12:00:00-08:00,34.47,1000,96,6.91,310,100,Snow,snow,13d,0.0,0.52
2023-02-28 13:00:00-08:00,35.53,1000,93,3.0,288,75,Clouds,broken clouds,04d,0.0,0.0
2023-02-28 14:00:00-08:00,35.47,1001,93,4.0,181,100,Rain,light rain,10d,0.18,0.0
2023-02-28 15:00:00-08:00,36.27,1002,91,2.3,0,75,Clouds,broken clouds,04d,0.0,0.0
